time,val_1,val_2
160,20.80,21.46

161,20.80,21.49

162,20.80,21.51

163,20.80,21.47

164,20.80,21.48

165,20.80,21.48

166,20.80,21.49

167,20.80,21.48

168,20.80,21.49

169,20.80,21.48

170,20.80,21.45

171,20.80,21.45

172,20.80,21.44

173,20.80,21.43

174,20.80,21.41

175,20.80,21.43

176,20.80,21.46

177,20.80,21.45

178,20.80,21.45

179,20.80,21.43

180,20.80,21.44

181,20.80,21.40

182,20.80,21.41

183,20.80,21.41

184,20.80,21.42

185,20.80,21.40

186,20.80,21.39

187,20.80,21.41

188,20.80,21.39

189,20.80,21.41

190,20.80,21.39

191,20.80,21.41

192,20.80,21.40

193,20.80,21.42

194,20.80,21.45

195,20.80,21.47

196,20.80,21.45

197,20.80,21.45

198,20.80,21.44

199,20.80,21.43

200,20.80,21.43

201,20.80,21.42

202,20.80,21.42

203,20.80,21.41

204,20.80,21.37

205,20.80,21.37

206,20.80,21.38

207,20.80,21.37

208,20.80,21.37

209,20.80,21.36

210,20.80,21.38

211,20.80,21.38

212,20.80,21.38

213,20.80,21.38

214,20.80,21.38

215,20.80,21.38

216,20.80,21.40

217,20.80,21.40

218,20.80,21.40

219,20.80,21.41

220,20.80,21.40

221,20.80,21.38

222,20.80,21.34

223,20.70,21.28

224,20.70,21.24

225,20.70,21.18

226,20.70,21.13

227,20.70,21.08

228,20.70,21.04

229,20.50,20.99

230,20.50,20.99

231,20.50,20.99

232,20.50,20.99

233,20.50,21.03

234,20.50,21.08

235,20.70,21.14

236,20.70,21.18

237,20.70,21.24

238,20.70,21.27

239,20.70,21.32

240,20.70,21.32

241,20.70,21.34

242,20.90,21.36

243,20.90,21.33

244,20.90,21.30

245,20.90,21.23

246,20.90,21.16

247,20.90,21.05

248,20.90,20.93

249,20.90,20.81

250,20.90,20.64

251,20.90,20.45

252,20.90,20.27

253,20.90,20.09

254,20.50,19.90

255,20.50,19.70

256,20.50,19.50

257,20.50,19.32

258,20.50,19.16

259,20.50,18.99

260,19.90,18.84

261,19.90,18.71

262,19.90,18.56

263,19.90,18.41

264,19.90,18.27

265,19.90,18.15

266,19.50,18.05

267,19.50,17.95

268,19.50,17.84

269,19.50,17.74

270,19.50,17.69

271,19.50,17.59

272,19.30,17.55

273,19.30,17.52

274,19.30,17.48

275,19.30,17.47

276,19.30,17.43

277,19.30,17.42

278,19.30,17.42

279,19.20,17.41

280,19.20,17.39

281,19.20,17.42

282,19.20,17.42

283,19.20,17.41

284,19.20,17.39

285,19.20,17.41

286,19.20,17.41

287,19.20,17.42

288,19.20,17.40

289,19.20,17.39

290,19.20,17.37

291,19.10,17.34

292,19.10,17.30

293,19.10,17.26

294,19.10,17.22

295,19.10,17.16

296,19.10,17.10

297,18.90,17.03

298,18.90,16.96

299,18.90,16.88

300,18.90,16.82

301,18.90,16.77

302,18.90,16.71

303,18.60,16.65

304,18.60,16.59

305,18.60,16.52

306,18.60,16.46

307,18.60,16.41

308,18.60,16.38

309,18.30,16.35

310,18.30,16.31

311,18.30,16.28

312,18.30,16.28

313,18.30,16.30

314,18.30,16.34

315,18.30,16.39

316,18.30,16.45

317,18.30,16.50

318,18.30,16.54

319,18.30,16.61

320,18.30,16.67

321,18.30,16.70

322,18.40,16.73

323,18.40,16.75

324,18.40,16.75

325,18.40,16.76

326,18.40,16.76

327,18.40,16.74

328,18.50,16.73

329,18.50,16.71

330,18.50,16.70

331,18.50,16.69

332,18.50,16.67

333,18.50,16.62

334,18.60,16.56

335,18.60,16.50

336,18.60,16.44

337,18.60,16.35

338,18.60,16.29

339,18.60,16.20

340,18.40,16.10

341,18.40,16.02

342,18.40,15.94

343,18.40,15.86

344,18.40,15.81

345,18.40,15.72

346,18.00,15.64

347,18.00,15.60

348,18.00,15.52

349,18.00,15.47

350,18.00,15.43

351,18.00,15.40

352,18.00,15.38

353,17.90,15.37

354,17.90,15.36

355,17.90,15.37

356,17.90,15.40

357,17.90,15.43

358,17.90,15.44

359,17.90,15.48

360,17.90,15.49

361,17.90,15.50

362,17.90,15.50

363,17.90,15.52

364,17.90,15.52

365,18.00,15.54

366,18.00,15.53

367,18.00,15.50

368,18.00,15.51

369,18.00,15.52

370,18.00,15.52

371,18.00,15.50

372,18.00,15.49

373,18.00,15.46

374,18.00,15.43

375,18.00,15.38

376,18.00,15.33

377,17.80,15.28

378,17.80,15.22

379,17.80,15.14

380,17.80,15.08

381,17.80,15.02

382,17.80,14.94

383,17.30,14.88

384,17.30,14.84

385,17.30,14.77

386,17.30,14.70

387,17.30,14.66

388,17.30,14.58

389,17.30,14.53

390,16.80,14.48

391,16.80,14.42

392,16.80,14.39

393,16.80,14.36

394,16.80,14.31

395,16.80,14.29

396,16.50,14.29

397,16.50,14.26

398,16.50,14.27

399,16.50,14.26

400,16.50,14.27

401,16.50,14.33

402,16.40,14.35

403,16.40,14.38

404,16.40,14.41

405,16.40,14.46

406,16.40,14.51

407,16.40,14.58

408,16.30,14.65

409,16.30,14.74

410,16.30,14.80

411,16.30,14.86

412,16.30,14.93

413,16.30,15.00

414,16.30,15.06

415,16.30,15.13

416,16.30,15.18

417,16.30,15.23

418,16.30,15.30

419,16.30,15.35

420,16.20,15.41

421,16.20,15.45

422,16.20,15.48

423,16.20,15.54

424,16.20,15.59

425,16.20,15.65

426,16.20,15.70

427,16.20,15.76

428,16.20,15.80

429,16.20,15.84

430,16.20,15.89

431,16.20,15.92

432,16.20,15.98

433,16.10,16.00

434,16.10,16.05

435,16.10,16.09

436,16.10,16.11

437,16.10,16.16

438,16.10,16.21

439,16.10,16.25

440,16.10,16.31

441,16.10,16.37

442,16.10,16.42

443,16.10,16.49

444,16.10,16.52

445,16.00,16.57

446,16.00,16.65

447,16.00,16.69

448,16.00,16.72

449,16.00,16.76

450,16.00,16.79

451,16.00,16.83

452,16.00,16.87

453,16.00,16.89

454,16.00,16.92

455,16.00,16.96

456,16.00,16.98

457,15.90,17.01

458,15.90,17.02

459,15.90,17.05

460,15.90,17.08

461,15.90,17.08

462,15.90,17.08

463,15.90,17.10

464,15.90,17.12

465,15.90,17.12

466,15.90,17.13

467,15.90,17.13

468,15.90,17.14

469,15.90,17.17

470,15.90,17.16

471,15.90,17.19

472,15.90,17.21

473,15.90,17.20

474,15.90,17.19

475,15.90,17.20

476,15.80,17.23

477,15.80,17.24

478,15.80,17.26

479,15.80,17.23

480,15.80,17.24

481,15.80,17.25

482,15.80,17.24

483,15.80,17.26

484,15.80,17.30

485,15.80,17.31

486,15.80,17.32

487,15.80,17.31

488,15.70,17.30

489,15.70,17.30

490,15.70,17.30

491,15.70,17.32

492,15.70,17.33

493,15.70,17.31

494,15.70,17.28

495,15.70,17.28

496,15.70,17.26

497,15.70,17.26

498,15.70,17.28

499,15.70,17.28

500,15.70,17.31

501,15.70,17.29

502,15.70,17.32

503,15.70,17.36

504,15.70,17.35

505,15.70,17.35

506,15.70,17.37

507,15.70,17.39

508,15.70,17.37

509,15.70,17.38

510,15.70,17.37

511,15.70,17.41

512,15.70,17.39

513,15.70,17.38

514,15.70,17.41

515,15.70,17.41

516,15.70,17.41

517,15.70,17.41

518,15.70,17.43

519,15.70,17.43

520,15.70,17.45

521,15.70,17.42

522,15.70,17.43

523,15.70,17.43

524,15.70,17.42

525,15.70,17.44

526,15.70,17.43

527,15.70,17.45

528,15.70,17.45

529,15.70,17.45

530,15.70,17.44

531,15.70,17.48

532,15.70,17.48

533,15.70,17.47

534,15.70,17.47

535,15.70,17.47

536,15.70,17.48

537,15.70,17.48

538,15.70,17.48

539,15.70,17.48

540,15.70,17.49

541,15.70,17.48

542,15.70,17.49

543,15.70,17.50

544,15.70,17.52

545,15.70,17.53

546,15.70,17.55

547,15.70,17.55

548,15.70,17.55

549,15.70,17.56

550,15.70,17.58

551,15.70,17.59

552,15.70,17.58

553,15.70,17.58

554,15.70,17.58

555,15.70,17.57

556,15.70,17.57

557,15.70,17.57

558,15.70,17.58

559,15.70,17.60

560,15.70,17.61

561,15.70,17.61

562,15.70,17.64

563,15.70,17.66

564,15.70,17.68

565,15.70,17.70

566,15.70,17.71

567,15.70,17.71

568,15.80,17.70

569,15.80,17.65

570,15.80,17.60

571,15.80,17.57

572,15.80,17.52

573,15.80,17.47

574,15.80,17.41

575,15.90,17.34

576,15.90,17.26

577,15.90,17.20

578,15.90,17.12

579,15.90,17.06

580,15.90,16.98

581,15.90,16.93

582,15.90,16.87

583,15.90,16.81

584,15.90,16.75

585,15.90,16.68

586,15.90,16.64

587,15.90,16.59

588,15.90,16.55

589,15.90,16.52

590,15.90,16.49

591,15.90,16.45

592,15.90,16.43

593,15.90,16.39

594,15.90,16.35

595,15.90,16.34

596,15.90,16.31

597,15.90,16.28

598,15.90,16.26

599,16.00,16.24

600,16.00,16.22

601,16.00,16.19

602,16.00,16.17

603,16.00,16.15

604,16.00,16.14

605,16.00,16.12

606,16.00,16.11

607,16.00,16.10

608,16.00,16.07

609,16.00,16.06

610,16.00,16.05

611,16.00,16.03

612,16.00,16.02

613,16.00,16.03

614,16.00,16.02

615,16.00,15.99

616,16.00,15.99

617,16.00,15.99

618,16.00,16.02

619,16.00,16.01

620,16.00,16.01

621,16.00,16.04

622,16.00,16.07

623,16.00,16.09

624,16.00,16.15

625,16.00,16.23

626,16.00,16.29

627,16.00,16.34

628,16.00,16.40

629,16.00,16.48

630,16.00,16.53

631,16.00,16.56

632,16.00,16.61

633,16.00,16.65

634,16.00,16.68

635,16.00,16.68

636,16.00,16.71

637,16.00,16.73

638,16.00,16.74

639,16.00,16.76

640,16.00,16.81

641,16.00,16.85

642,16.00,16.89

643,16.00,16.96

644,16.00,17.06

645,16.00,17.15

646,16.00,17.27

647,16.00,17.40

648,16.00,17.55

649,16.00,17.75

650,16.00,17.91

651,16.00,18.11

652,16.00,18.27

653,16.00,18.45

654,16.00,18.59

655,16.00,18.78

656,16.00,18.93

657,16.00,19.10

658,16.00,19.24

659,16.00,19.33

660,16.00,19.47

661,16.00,19.58

662,16.00,19.70

663,16.00,19.80

664,16.00,19.94

665,16.00,20.03

666,16.00,20.09

667,16.00,20.19

668,16.00,20.25

669,16.00,20.31

670,16.00,20.36

671,16.00,20.41

672,16.00,20.47

673,16.10,20.51

674,16.10,20.53

675,16.10,20.54

676,16.10,20.61

677,16.10,20.62

678,16.10,20.64

679,16.10,20.69

680,16.10,20.71

681,16.10,20.74

682,16.10,20.77

683,16.10,20.80

684,16.10,20.83

685,16.10,20.89

686,16.10,20.89

687,16.10,20.91

688,16.10,20.93

689,16.10,20.91

690,16.10,20.91

691,16.10,20.91

692,16.20,20.90

693,16.20,20.92

694,16.20,20.91

695,16.20,20.91

696,16.20,20.91

697,16.20,20.92

698,16.30,20.94

699,16.30,21.00

700,16.30,21.01

701,16.30,21.02

702,16.30,21.05

703,16.30,21.07

704,16.30,21.09

705,16.30,21.10

706,16.30,21.13

707,16.30,21.15

708,16.30,21.17

709,16.30,21.14

710,16.40,21.17

711,16.40,21.17

712,16.40,21.15

713,16.40,21.17

714,16.40,21.17

715,16.40,21.18

716,16.40,21.20

717,16.40,21.19

718,16.40,21.17

719,16.40,21.17

720,16.40,21.15

721,16.40,21.14

722,16.40,21.16

723,16.50,21.13

724,16.50,21.13

725,16.50,21.13

726,16.50,21.12

727,16.50,21.11

728,16.50,21.13

729,16.60,21.11

730,16.60,21.12

731,16.60,21.13

732,16.60,21.14

733,16.60,21.15

734,16.60,21.16

735,16.70,21.14

736,16.70,21.13

737,16.70,21.15

738,16.70,21.16

739,16.70,21.16

740,16.70,21.16

741,16.90,21.17

742,16.90,21.15

743,16.90,21.14

744,16.90,21.14

745,16.90,21.17

746,16.90,21.18

747,17.00,21.18

748,17.00,21.18

749,17.00,21.20

750,17.00,21.23

751,17.00,21.22

752,17.00,21.25

753,17.20,21.28

754,17.20,21.28

755,17.20,21.27

756,17.20,21.26

757,17.20,21.29

758,17.20,21.28

759,17.20,21.30

760,17.30,21.30

761,17.30,21.31

762,17.30,21.31

763,17.30,21.29

764,17.30,21.27

765,17.30,21.27

766,17.40,21.27

767,17.40,21.27

768,17.40,21.29

769,17.40,21.29

770,17.40,21.28

771,17.40,21.26

772,17.60,21.25

773,17.60,21.27

774,17.60,21.29

775,17.60,21.31

776,17.60,21.32

777,17.60,21.30

778,17.70,21.28

779,17.70,21.28

780,17.70,21.29

781,17.70,21.31

782,17.70,21.33

783,17.70,21.33

784,17.80,21.33

785,17.80,21.34

786,17.80,21.36

787,17.80,21.37

788,17.80,21.38

789,17.80,21.38

790,18.00,21.38

791,18.00,21.40

792,18.00,21.39

793,18.00,21.38

794,18.00,21.37

795,18.00,21.36

796,18.00,21.33

797,18.10,21.32

798,18.10,21.32

799,18.10,21.31

800,18.10,21.29

801,18.10,21.26

802,18.10,21.24

803,18.60,21.25

804,18.60,21.28

805,18.60,21.28

806,18.60,21.29

807,18.60,21.30

808,18.60,21.31

809,19.00,21.30

810,19.00,21.33

811,19.00,21.34

812,19.00,21.36

813,19.00,21.35

814,19.00,21.33

815,19.40,21.33

816,19.40,21.35

817,19.40,21.33

818,19.40,21.32

819,19.40,21.34

820,19.40,21.34

821,19.70,21.36

822,19.70,21.37

823,19.70,21.35

824,19.70,21.37

825,19.70,21.36

826,19.70,21.34

827,19.90,21.36

828,19.90,21.38

829,19.90,21.36

830,19.90,21.37

831,19.90,21.35

832,19.90,21.33

833,19.90,21.35

834,20.10,21.33

835,20.10,21.33

