time,val_1,val_2
290,20.70,20.57

291,20.70,20.59

292,20.70,20.58

293,20.70,20.59

294,20.70,20.57

295,20.70,20.54

296,20.70,20.56

297,20.70,20.51

298,20.70,20.53

299,20.70,20.54

300,20.70,20.55

301,20.70,20.55

302,20.70,20.56

303,20.70,20.57

304,20.70,20.61

305,20.70,20.63

306,20.70,20.62

307,20.70,20.66

308,20.70,20.64

309,20.70,20.64

310,20.70,20.64

311,20.70,20.62

312,20.70,20.62

313,20.70,20.59

314,20.70,20.58

315,20.70,20.55

316,20.70,20.56

317,20.70,20.55

318,20.70,20.54

319,20.70,20.54

320,20.70,20.52

321,20.70,20.54

322,20.70,20.53

323,20.70,20.53

324,20.70,20.52

325,20.70,20.51

326,20.70,20.51

327,20.70,20.51

328,20.70,20.52

329,20.70,20.53

330,20.70,20.53

331,20.70,20.52

332,20.70,20.54

333,20.70,20.56

334,20.70,20.57

335,20.70,20.60

336,20.70,20.60

337,20.70,20.61

338,20.70,20.61

339,20.70,20.61

340,20.70,20.64

341,20.70,20.64

342,20.70,20.62

343,20.70,20.62

344,20.70,20.62

345,20.70,20.62

346,20.70,20.63

347,20.70,20.63

348,20.70,20.66

349,20.70,20.65

350,20.70,20.65

351,20.70,20.65

352,20.70,20.65

353,20.70,20.66

354,20.70,20.63

355,20.70,20.62

356,20.70,20.60

357,20.70,20.59

358,20.70,20.58

359,20.70,20.59

360,20.70,20.60

361,20.70,20.57

362,20.70,20.58

363,20.70,20.58

364,20.70,20.61

365,20.70,20.61

366,20.70,20.60

367,20.70,20.60

368,20.70,20.60

369,20.70,20.62

370,20.70,20.61

371,20.70,20.62

372,20.70,20.62

373,20.70,20.61

374,20.70,20.61

375,20.70,20.59

376,20.70,20.60

377,20.70,20.60

378,20.70,20.60

379,20.70,20.56

380,20.70,20.57

381,20.70,20.57

382,20.70,20.56

383,20.70,20.58

384,20.70,20.58

385,20.70,20.58

386,20.70,20.59

387,20.70,20.58

388,20.70,20.58

389,20.70,20.58

390,20.70,20.57

391,20.70,20.58

392,20.70,20.57

393,20.70,20.57

394,20.70,20.58

395,20.70,20.60

396,20.70,20.61

397,20.70,20.62

398,20.70,20.61

399,20.70,20.61

400,20.70,20.60

401,20.70,20.59

402,20.70,20.61

403,20.70,20.59

404,20.70,20.59

405,20.70,20.58

406,20.70,20.59

407,20.70,20.59

408,20.70,20.56

409,20.70,20.56

410,20.70,20.58

411,20.70,20.59

412,20.70,20.57

413,20.70,20.58

414,20.70,20.58

415,20.70,20.56

416,20.70,20.56

417,20.70,20.55

418,20.70,20.58

419,20.70,20.58

420,20.70,20.58

421,20.70,20.59

422,20.70,20.58

423,20.70,20.57

424,20.70,20.58

425,20.70,20.59

426,20.70,20.57

427,20.70,20.59

428,20.70,20.57

429,20.70,20.58

430,20.70,20.57

431,20.70,20.55

432,20.70,20.56

433,20.70,20.57

434,20.70,20.56

435,20.70,20.53

436,20.70,20.54

437,20.70,20.53

438,20.70,20.55

439,20.70,20.56

440,20.70,20.55

441,20.70,20.57

442,20.70,20.58

443,20.70,20.57

444,20.70,20.57

445,20.70,20.58

446,20.70,20.59

447,20.70,20.57

448,20.70,20.57

449,20.70,20.55

450,20.70,20.57

451,20.70,20.57

452,20.70,20.55

453,20.70,20.55

454,20.70,20.53

455,20.70,20.52

456,20.70,20.51

457,20.70,20.54

458,20.70,20.52

459,20.70,20.53

460,20.70,20.52

461,20.70,20.52

462,20.70,20.53

463,20.70,20.55

464,20.70,20.56

465,20.70,20.58

466,20.70,20.59

467,20.70,20.57

468,20.70,20.59

469,20.70,20.58

470,20.70,20.60

471,20.70,20.60

472,20.70,20.59

473,20.70,20.59

474,20.70,20.58

475,20.70,20.58

476,20.70,20.59

477,20.70,20.60

478,20.70,20.60

479,20.70,20.59

480,20.70,20.58

481,20.70,20.58

482,20.70,20.60

483,20.70,20.60

484,20.70,20.61

485,20.70,20.63

486,20.70,20.62

487,20.70,20.61

488,20.70,20.61

489,20.70,20.60

490,20.70,20.60

491,20.70,20.58

492,20.70,20.57

493,20.70,20.58

494,20.70,20.56

495,20.70,20.56

496,20.70,20.56

497,20.70,20.56

498,20.70,20.55

499,20.70,20.57

500,20.70,20.57

501,20.70,20.60

502,20.70,20.59

503,20.70,20.56

504,20.70,20.56

505,20.70,20.54

506,20.70,20.52

507,20.70,20.52

508,20.70,20.54

509,20.70,20.53

510,20.70,20.54

511,20.70,20.53

512,20.70,20.54

513,20.70,20.54

514,20.70,20.54

515,20.70,20.54

516,20.70,20.56

517,20.70,20.55

518,20.70,20.55

519,20.70,20.56

520,20.70,20.56

521,20.70,20.57

522,20.70,20.56

523,20.70,20.58

524,20.70,20.57

525,20.70,20.59

526,20.70,20.58

527,20.70,20.58

528,20.70,20.58

529,20.70,20.57

530,20.70,20.55

531,20.70,20.53

532,20.70,20.56

533,20.70,20.57

534,20.70,20.60

535,20.70,20.58

536,20.70,20.59

537,20.70,20.60

538,20.70,20.59

539,20.70,20.59

540,20.70,20.61

541,20.70,20.61

542,20.70,20.60

543,20.70,20.58

544,20.70,20.59

545,20.70,20.60

546,20.70,20.58

547,20.70,20.59

548,20.70,20.61

549,20.70,20.59

550,20.70,20.57

551,20.70,20.59

552,20.70,20.59

553,20.70,20.59

554,20.70,20.56

555,20.70,20.56

556,20.70,20.56

557,20.70,20.58

558,20.70,20.59

559,20.70,20.59

560,20.70,20.59

561,20.70,20.56

562,20.70,20.57

563,20.70,20.55

564,20.70,20.54

565,20.70,20.57

566,20.70,20.57

567,20.70,20.56

568,20.70,20.54

569,20.70,20.54

570,20.70,20.56

571,20.70,20.58

572,20.70,20.59

573,20.70,20.63

574,20.70,20.65

575,20.70,20.62

576,20.70,20.63

577,20.70,20.63

578,20.70,20.61

579,20.70,20.65

580,20.70,20.63

581,20.70,20.61

582,20.70,20.59

583,20.70,20.57

584,20.70,20.59

585,20.70,20.59

586,20.70,20.60

587,20.70,20.59

588,20.70,20.60

589,20.70,20.59

590,20.70,20.61

591,20.70,20.63

592,20.70,20.62

593,20.70,20.60

594,20.70,20.57

595,20.70,20.60

596,20.70,20.59

597,20.70,20.59

598,20.70,20.59

599,20.70,20.60

600,20.70,20.60

601,20.70,20.59

602,20.70,20.61

603,20.70,20.61

604,20.70,20.60

605,20.70,20.57

606,20.70,20.55

607,20.70,20.56

608,20.70,20.54

609,20.70,20.52

610,20.70,20.51

611,20.70,20.52

612,20.70,20.51

613,20.70,20.53

614,20.70,20.55

615,20.70,20.58

616,20.70,20.59

617,20.70,20.58

618,20.70,20.58

619,20.70,20.58

620,20.70,20.58

621,20.70,20.58

622,20.70,20.60

623,20.70,20.59

624,20.70,20.58

625,20.70,20.55

626,20.70,20.57

627,20.70,20.58

628,20.70,20.57

629,20.70,20.57

630,20.70,20.58

631,20.70,20.58

632,20.70,20.57

633,20.70,20.57

634,20.70,20.57

635,20.70,20.59

636,20.70,20.59

637,20.70,20.58

638,20.70,20.59

639,20.70,20.61

640,20.70,20.62

641,20.70,20.61

642,20.70,20.59

643,20.70,20.59

644,20.70,20.60

645,20.70,20.60

646,20.70,20.58

647,20.70,20.57

648,20.70,20.59

649,20.70,20.55

650,20.70,20.54

651,20.70,20.55

652,20.70,20.56

653,20.70,20.58

654,20.70,20.58

655,20.70,20.57

656,20.70,20.57

657,20.70,20.58

658,20.70,20.58

659,20.70,20.61

660,20.70,20.61

661,20.70,20.61

662,20.70,20.63

663,20.70,20.62

664,20.70,20.62

665,20.70,20.63

666,20.70,20.63

667,20.70,20.65

668,20.70,20.64

669,20.70,20.63

670,20.70,20.65

671,20.70,20.64

672,20.70,20.63

673,20.70,20.60

674,20.70,20.58

675,20.70,20.58

676,20.70,20.58

677,20.70,20.57

678,20.70,20.59

679,20.70,20.60

680,20.70,20.57

681,20.70,20.56

682,20.70,20.56

683,20.70,20.57

684,20.70,20.57

685,20.70,20.56

686,20.70,20.54

687,20.70,20.54

688,20.70,20.50

689,20.70,20.50

690,20.70,20.51

691,20.70,20.51

692,20.70,20.49

693,20.70,20.51

694,20.70,20.52

695,20.70,20.54

696,20.70,20.56

697,20.70,20.53

698,20.70,20.52

699,20.70,20.52

700,20.70,20.52

701,20.70,20.54

702,20.70,20.53

703,20.70,20.52

704,20.70,20.55

705,20.70,20.54

706,20.70,20.52

707,20.70,20.56

708,20.70,20.59

709,20.70,20.58

710,20.70,20.56

711,20.70,20.56

712,20.70,20.57

713,20.70,20.58

714,20.70,20.57

715,20.70,20.58

716,20.70,20.59

717,20.70,20.59

718,20.70,20.58

719,20.70,20.60

720,20.70,20.61

721,20.70,20.62

722,20.70,20.61

723,20.70,20.59

724,20.70,20.57

725,20.70,20.57

726,20.70,20.56

727,20.70,20.55

728,20.70,20.54

729,20.70,20.55

730,20.70,20.56

731,20.70,20.57

732,20.70,20.59

733,20.70,20.61

734,20.70,20.61

735,20.70,20.59

736,20.70,20.58

737,20.70,20.57

738,20.70,20.56

739,20.70,20.56

740,20.70,20.53

