time,val_1,val_2
291,20.70,20.98

292,20.70,20.99

293,20.70,20.98

294,20.70,20.99

295,20.70,21.01

296,20.70,21.00

297,20.70,21.02

298,20.70,21.05

299,20.70,21.03

300,20.70,21.02

301,20.70,21.01

302,20.70,21.02

303,20.70,21.00

304,20.70,20.96

305,20.70,20.97

306,20.70,20.97

307,20.70,20.98

308,20.70,20.98

309,20.70,20.97

310,20.70,20.97

311,20.70,20.95

312,20.70,20.93

313,20.70,20.93

314,20.70,20.96

315,20.70,20.95

316,20.70,20.95

317,20.70,20.92

318,20.70,20.91

319,20.70,20.92

320,20.70,20.92

321,20.70,20.93

322,20.70,20.95

323,20.70,20.98

324,20.70,20.96

325,20.70,20.95

326,20.70,20.94

327,20.70,20.95

328,20.70,20.95

329,20.70,20.97

330,20.70,20.97

331,20.70,20.96

332,20.70,20.94

333,20.70,20.92

334,20.70,20.91

335,20.70,20.91

336,20.70,20.90

337,20.70,20.90

338,20.70,20.90

339,20.70,20.90

340,20.70,20.90

341,20.70,20.91

342,20.70,20.91

343,20.70,20.92

344,20.70,20.94

345,20.70,20.96

346,20.70,20.99

347,20.70,21.02

348,20.70,21.02

349,20.70,21.01

350,20.70,21.01

351,20.70,21.00

352,20.70,21.01

353,20.70,21.04

354,20.70,21.00

355,20.70,21.00

356,20.70,20.99

357,20.70,20.96

358,20.70,20.95

359,20.70,20.96

360,20.70,20.97

361,20.70,20.98

362,20.70,20.99

363,20.70,20.98

364,20.70,21.00

365,20.70,21.00

366,20.70,21.00

367,20.70,21.00

368,20.70,21.02

369,20.70,21.04

370,20.70,21.00

371,20.70,21.00

372,20.70,21.00

373,20.70,20.99

374,20.70,21.01

375,20.70,21.00

376,20.70,21.00

377,20.70,21.01

378,20.70,20.98

379,20.70,20.98

380,20.70,20.99

381,20.70,20.97

382,20.70,20.96

383,20.70,20.96

384,20.70,20.94

385,20.70,20.96

386,20.70,20.95

387,20.70,20.95

388,20.70,20.99

389,20.70,20.99

390,20.70,21.01

391,20.70,21.04

392,20.70,21.05

393,20.70,21.06

394,20.70,21.04

395,20.70,21.03

396,20.70,21.02

397,20.70,21.02

398,20.70,21.00

399,20.70,20.98

400,20.70,20.97

401,20.70,20.95

402,20.70,20.94

403,20.70,20.94

404,20.70,20.95

405,20.70,20.96

406,20.70,20.98

407,20.70,20.98

408,20.70,20.98

409,20.70,21.00

410,20.70,21.00

411,20.70,21.00

412,20.70,21.01

413,20.70,21.01

414,20.70,21.00

415,20.70,21.01

416,20.70,21.00

417,20.70,21.00

418,20.70,21.03

419,20.70,21.03

420,20.70,21.01

421,20.70,21.02

422,20.70,21.00

423,20.70,21.00

424,20.70,21.01

425,20.70,21.02

426,20.70,20.99

427,20.70,20.98

428,20.70,20.96

429,20.70,20.96

430,20.70,20.95

431,20.70,20.95

432,20.70,20.97

433,20.70,20.96

434,20.70,20.97

435,20.70,20.96

436,20.70,20.96

437,20.70,20.97

438,20.70,20.98

439,20.70,20.97

440,20.70,20.98

441,20.70,20.99

442,20.70,20.96

443,20.70,20.98

444,20.70,20.95

445,20.70,20.94

446,20.70,20.98

447,20.70,20.97

448,20.70,20.95

449,20.70,20.96

450,20.70,20.98

451,20.70,20.98

452,20.70,21.00

453,20.70,21.01

454,20.70,21.04

455,20.70,21.07

456,20.70,21.07

457,20.70,21.04

458,20.70,21.04

459,20.70,21.05

460,20.70,21.07

461,20.70,21.07

462,20.70,21.08

463,20.70,21.08

464,20.70,21.06

465,20.70,21.03

466,20.70,21.01

467,20.70,21.05

468,20.70,21.08

469,20.70,21.07

470,20.70,21.03

471,20.70,21.02

472,20.70,21.01

473,20.70,21.02

474,20.70,21.02

475,20.70,21.05

476,20.70,21.06

477,20.70,21.03

478,20.70,21.03

479,20.70,21.02

480,20.70,21.04

481,20.70,21.04

482,20.70,21.03

483,20.70,21.03

484,20.70,21.02

485,20.70,21.01

486,20.70,21.01

487,20.70,21.04

488,20.70,21.00

489,20.70,20.99

490,20.70,20.99

491,20.70,21.01

492,20.70,21.00

493,20.70,20.97

494,20.70,20.98

495,20.70,20.99

496,20.70,20.99

497,20.70,20.98

498,20.70,21.01

499,20.70,21.01

500,20.70,21.04

501,20.70,21.03

502,20.70,21.06

503,20.70,21.05

504,20.70,21.05

505,20.70,21.03

506,20.70,21.03

507,20.70,21.03

508,20.70,21.03

509,20.70,21.03

510,20.70,21.00

511,20.70,21.00

512,20.70,21.00

513,20.70,21.02

514,20.70,21.02

515,20.70,21.04

516,20.70,21.04

517,20.70,21.04

518,20.70,21.03

519,20.70,21.03

520,20.70,21.03

521,20.70,21.04

522,20.70,21.03

523,20.70,21.01

524,20.70,21.00

525,20.70,20.97

526,20.70,20.98

527,20.70,20.98

528,20.70,20.99

529,20.70,20.97

530,20.70,20.96

531,20.70,20.96

532,20.70,20.97

533,20.70,20.97

534,20.70,20.97

535,20.70,21.01

536,20.70,20.99

537,20.70,20.96

538,20.70,20.97

539,20.70,20.99

540,20.70,20.99

541,20.70,20.96

542,20.70,20.94

543,20.70,20.97

544,20.70,20.99

545,20.70,20.98

546,20.70,21.00

547,20.70,20.99

548,20.70,20.97

549,20.70,20.96

550,20.70,20.95

551,20.70,20.97

552,20.70,20.98

553,20.70,20.94

554,20.70,20.92

555,20.70,20.90

556,20.70,20.90

557,20.70,20.91

558,20.70,20.90

559,20.70,20.91

560,20.70,20.91

561,20.70,20.91

562,20.70,20.90

563,20.70,20.92

564,20.70,20.95

565,20.70,20.96

566,20.70,20.96

567,20.70,20.94

568,20.70,20.97

569,20.70,20.96

570,20.70,20.99

571,20.70,20.99

572,20.70,21.02

573,20.70,21.00

574,20.70,20.99

575,20.70,20.99

576,20.70,20.99

577,20.70,21.03

578,20.70,21.02

579,20.70,21.04

580,20.70,21.03

581,20.70,21.03

582,20.70,21.03

583,20.70,21.05

584,20.70,21.07

585,20.70,21.05

586,20.70,21.06

587,20.70,21.04

588,20.70,21.05

589,20.70,21.05

590,20.70,21.03

591,20.70,21.02

592,20.70,21.01

593,20.70,21.00

594,20.70,21.00

595,20.70,21.00

596,20.70,21.02

597,20.70,21.02

598,20.70,21.01

599,20.70,21.01

600,20.70,21.02

601,20.70,21.00

602,20.70,20.99

603,20.70,20.99

604,20.70,20.98

605,20.70,20.98

606,20.70,20.96

607,20.70,20.96

608,20.70,20.93

609,20.70,20.93

610,20.70,20.93

611,20.70,20.93

612,20.70,20.96

613,20.70,20.97

614,20.70,20.95

615,20.70,20.94

616,20.70,20.93

617,20.70,20.94

618,20.70,20.96

619,20.70,20.95

620,20.70,20.94

621,20.70,20.95

622,20.70,20.94

623,20.70,20.94

624,20.70,20.95

625,20.70,20.96

626,20.70,20.97

627,20.70,20.98

628,20.70,20.96

629,20.70,20.97

630,20.70,20.97

631,20.70,20.97

632,20.70,20.99

633,20.70,21.00

634,20.70,20.99

635,20.70,20.97

636,20.70,20.98

637,20.70,20.95

638,20.70,20.97

639,20.70,20.96

640,20.70,20.97

641,20.70,20.96

642,20.70,20.92

643,20.70,20.89

644,20.70,20.91

645,20.70,20.93

646,20.70,20.92

647,20.70,20.94

648,20.70,20.94

649,20.70,20.94

650,20.70,20.94

651,20.70,20.93

652,20.70,20.97

653,20.70,20.99

654,20.70,20.98

655,20.70,20.99

656,20.70,20.99

657,20.70,20.99

658,20.70,21.00

659,20.70,21.01

660,20.70,21.03

661,20.70,21.04

662,20.70,21.01

663,20.70,21.02

664,20.70,21.02

665,20.70,21.00

666,20.70,21.00

667,20.70,21.00

668,20.70,21.00

669,20.70,20.99

670,20.70,20.98

671,20.70,20.97

672,20.70,20.99

673,20.70,20.96

674,20.70,20.95

675,20.70,20.93

676,20.70,20.95

677,20.70,20.96

678,20.70,20.96

679,20.70,20.99

680,20.70,20.99

681,20.70,21.00

682,20.70,20.97

683,20.70,20.97

684,20.70,20.98

685,20.70,21.00

686,20.70,20.97

687,20.70,20.97

688,20.70,20.95

689,20.70,20.91

690,20.70,20.91

691,20.70,20.91

692,20.70,20.93

693,20.70,20.96

694,20.70,20.98

695,20.70,20.98

696,20.70,20.99

697,20.70,20.97

698,20.70,21.00

699,20.70,21.01

700,20.70,21.01

701,20.70,21.03

702,20.70,21.03

703,20.70,21.02

704,20.70,21.01

705,20.70,21.00

706,20.70,20.99

707,20.70,21.02

708,20.70,21.02

709,20.70,21.03

710,20.70,21.04

711,20.70,21.03

712,20.70,21.03

713,20.70,21.04

714,20.70,21.03

715,20.70,21.07

716,20.70,21.08

717,20.70,21.05

718,20.70,21.03

719,20.70,21.04

720,20.70,21.03

721,20.70,21.01

722,20.70,21.02

723,20.70,21.01

724,20.70,21.01

725,20.70,20.97

726,20.70,20.97

727,20.70,20.98

728,20.70,21.00

729,20.70,20.97

730,20.70,20.96

731,20.70,20.97

732,20.70,20.95

733,20.70,20.96

734,20.70,20.97

735,20.70,20.97

736,20.70,20.95

737,20.70,20.94

738,20.70,20.94

739,20.70,20.95

740,20.70,20.95

741,20.70,20.95

742,20.70,20.93

743,20.70,20.91

744,20.70,20.90

745,20.70,20.92

746,20.70,20.94

747,20.70,20.93

748,20.70,20.94

749,20.70,20.92

750,20.70,20.92

751,20.70,20.94

752,20.70,20.98

753,20.70,20.99

754,20.70,21.00

755,20.70,21.01

756,20.70,21.00

757,20.70,21.03

758,20.70,21.04

759,20.70,21.03

760,20.70,21.04

761,20.70,21.04

762,20.70,21.01

763,20.70,21.02

764,20.70,21.02

765,20.70,20.99

766,20.70,21.00

767,20.70,20.99

768,20.70,20.96

769,20.70,20.97

770,20.70,20.97

771,20.70,20.97

772,20.70,21.00

773,20.70,20.98

774,20.70,20.99

775,20.70,20.98

776,20.70,20.98

777,20.70,20.99

778,20.70,21.01

779,20.70,21.03

780,20.70,21.00

781,20.70,20.99

782,20.70,20.99

783,20.70,21.00

784,20.70,20.98

785,20.70,20.99

786,20.70,21.00

787,20.70,20.98

788,20.70,20.98

789,20.70,20.98

790,20.70,21.00

791,20.70,21.01

792,20.70,20.98

793,20.70,20.96

794,20.70,20.98

795,20.70,21.00

796,20.70,20.98

797,20.70,20.98

798,20.70,20.96

799,20.70,20.96

800,20.70,20.95

801,20.70,20.95

802,20.70,20.94

803,20.70,20.95

804,20.70,20.94

805,20.70,20.91

806,20.70,20.90

807,20.70,20.93

808,20.70,20.93

809,20.70,20.94

810,20.70,20.95

811,20.70,20.95

812,20.70,20.95

813,20.70,20.96

814,20.70,20.97

815,20.70,20.96

816,20.70,20.98

817,20.70,20.98

818,20.70,21.00

819,20.70,20.98

820,20.70,20.96

821,20.70,20.97

822,20.70,20.99

823,20.70,20.99

824,20.70,21.00

825,20.70,21.01

826,20.70,21.01

827,20.70,21.00

828,20.70,20.97

829,20.70,20.96

830,20.70,20.97

831,20.70,20.95

832,20.70,20.94

833,20.70,20.94

834,20.70,20.95

835,20.70,20.95

836,20.70,20.93

837,20.70,20.93

838,20.70,20.97

839,20.70,20.99

840,20.70,21.02

841,20.70,21.04

842,20.70,21.03

843,20.70,21.03

844,20.70,21.02

845,20.70,21.02

846,20.70,21.02

847,20.70,21.01

848,20.70,20.98

849,20.70,20.97

850,20.70,20.95

851,20.70,20.94

852,20.70,20.95

853,20.70,20.94

854,20.70,20.94

855,20.70,20.94

856,20.70,20.96

857,20.70,20.98

858,20.70,21.01

859,20.70,21.00

860,20.70,21.01

861,20.70,21.02

862,20.70,21.03

863,20.70,21.02

864,20.70,21.02

865,20.70,21.02

866,20.70,21.02

867,20.70,21.03

868,20.70,21.02

869,20.70,21.03

870,20.70,21.03

871,20.70,21.03

872,20.70,21.03

873,20.70,21.06

874,20.70,21.04

875,20.70,21.03

876,20.70,21.03

877,20.70,21.00

878,20.70,21.01

879,20.70,21.00

880,20.70,21.01

881,20.70,20.98

882,20.70,20.95

883,20.70,20.92

884,20.70,20.93

885,20.70,20.93

