time,val_1,val_2

260,19.80,18.68

261,19.80,18.65

262,19.80,18.65

263,19.80,18.66

264,19.80,18.65

265,19.80,18.63

266,19.80,18.62

267,19.80,18.61

268,19.80,18.62

269,19.80,18.63

270,19.80,18.61

271,19.70,18.62

272,19.70,18.62

273,19.70,18.59

274,19.70,18.58

275,19.70,18.57

276,19.70,18.59

277,19.70,18.59

278,19.70,18.55

279,19.70,18.53

280,19.70,18.57

281,19.70,18.56

282,19.70,18.56

283,19.60,18.56

284,19.60,18.57

285,19.60,18.57

286,19.60,18.57

287,19.60,18.56

288,19.60,18.57

289,19.50,18.58

290,19.50,18.53

291,19.50,18.53

292,19.50,18.54

293,19.50,18.58

294,19.50,18.57

295,19.50,18.55

296,19.50,18.55

297,19.50,18.53

298,19.50,18.55

299,19.50,18.54

300,19.50,18.59

301,19.50,18.57

302,19.50,18.55

303,19.50,18.51

304,19.50,18.52

305,19.50,18.49

306,19.50,18.49

307,19.50,18.51

308,19.40,18.49

309,19.40,18.50

310,19.40,18.46

311,19.40,18.48

312,19.40,18.46

313,19.40,18.46

314,19.40,18.45

315,19.40,18.48

316,19.40,18.48

317,19.40,18.46

318,19.40,18.48

319,19.40,18.44

320,19.30,18.45

321,19.30,18.45

322,19.30,18.46

323,19.30,18.46

324,19.30,18.47

325,19.30,18.48

326,19.30,18.49

327,19.30,18.50

328,19.30,18.48

329,19.30,18.50

330,19.30,18.51

331,19.30,18.49

332,19.30,18.49

333,19.30,18.48

334,19.30,18.46

335,19.30,18.43

336,19.30,18.41

337,19.30,18.39

338,19.20,18.36

339,19.20,18.34

340,19.20,18.33

341,19.20,18.31

342,19.20,18.29

343,19.20,18.27

344,19.20,18.26

345,19.10,18.25

346,19.10,18.22

347,19.10,18.23

348,19.10,18.23

349,19.10,18.22

350,19.10,18.19

351,19.10,18.19

352,19.10,18.17

353,19.10,18.17

354,19.10,18.15

355,19.10,18.15

356,19.10,18.15

357,19.00,18.14

358,19.00,18.14

359,19.00,18.12

360,19.00,18.11

361,19.00,18.11

362,19.00,18.12

363,18.90,18.11

364,18.90,18.10

365,18.90,18.11

366,18.90,18.12

367,18.90,18.10

368,18.90,18.08

369,18.90,18.07

370,18.90,18.06

371,18.90,18.08

372,18.90,18.08

373,18.90,18.08

374,18.90,18.09

375,18.80,18.08

376,18.80,18.07

377,18.80,18.06

378,18.80,18.05

379,18.80,18.05

380,18.80,18.04

381,18.80,17.99

382,18.80,17.97

383,18.80,17.97

384,18.80,17.97

385,18.80,17.99

386,18.80,17.97

387,18.80,17.98

388,18.80,17.97

389,18.80,17.99

390,18.80,18.01

391,18.80,18.02

392,18.80,18.03

393,18.80,18.04

394,18.80,18.04

395,18.80,18.02

396,18.80,18.02

397,18.80,18.01

398,18.80,18.01

399,18.80,18.01

400,18.80,18.03

401,18.80,18.05

402,18.80,18.05

403,18.80,18.04

404,18.80,18.04

405,18.80,18.02

406,18.80,18.03

407,18.80,18.05

408,18.80,18.03

409,18.80,18.03

410,18.80,18.01

411,18.80,18.01

412,18.70,18.00

413,18.70,17.98

414,18.70,17.98

415,18.70,17.99

416,18.70,17.98

417,18.70,17.97

418,18.70,18.01

419,18.70,18.01

420,18.70,17.99

421,18.70,18.00

422,18.70,18.03

423,18.70,18.05

424,18.70,18.05

425,18.70,18.06

426,18.70,18.08

427,18.70,18.07

428,18.70,18.07

429,18.70,18.06

430,18.70,18.08

431,18.70,18.07

432,18.70,18.08

433,18.70,18.08

434,18.70,18.07

435,18.70,18.07

436,18.70,18.07

437,18.70,18.06

438,18.70,18.08

439,18.70,18.10

440,18.70,18.09

441,18.70,18.11

442,18.70,18.08

443,18.70,18.05

444,18.70,18.05

445,18.70,18.05

446,18.70,18.02

447,18.70,18.03

448,18.70,18.01

449,18.70,17.99

450,18.70,18.01

451,18.70,17.99

452,18.70,18.00

453,18.70,18.02

454,18.70,18.04

455,18.70,18.04

456,18.70,18.07

457,18.70,18.10

458,18.70,18.09

459,18.70,18.10

460,18.70,18.08

461,18.70,18.08

462,18.60,18.09

463,18.60,18.11

464,18.60,18.09

465,18.60,18.08

466,18.60,18.08

467,18.60,18.06

468,18.60,18.05

469,18.60,18.08

470,18.60,18.07

471,18.60,18.07

472,18.60,18.06

473,18.60,18.04

474,18.60,18.04

475,18.60,18.04

476,18.60,18.05

477,18.60,18.05

478,18.60,18.05

479,18.60,18.02

480,18.60,18.02

481,18.60,18.04

482,18.60,18.04

483,18.60,18.04

484,18.60,18.04

485,18.60,18.05

486,18.60,18.04

487,18.60,18.02

488,18.60,18.05

489,18.60,18.05

490,18.60,18.06

491,18.60,18.04

492,18.60,18.06

493,18.60,18.08

494,18.60,18.07

495,18.60,18.07

496,18.60,18.08

497,18.60,18.08

498,18.60,18.07

499,18.60,18.06

500,18.60,18.06

501,18.60,18.08

502,18.60,18.07

503,18.60,18.05

504,18.60,18.06

505,18.60,18.07

506,18.60,18.07

507,18.60,18.08

508,18.60,18.08

509,18.60,18.09

510,18.60,18.10

511,18.60,18.11

512,18.60,18.11

513,18.60,18.13

514,18.60,18.12

515,18.60,18.11

516,18.60,18.10

517,18.60,18.10

518,18.60,18.10

519,18.60,18.10

520,18.60,18.10

521,18.60,18.12

522,18.60,18.12

523,18.60,18.09

524,18.60,18.12

525,18.60,18.12

526,18.60,18.11

527,18.60,18.13

528,18.60,18.14

529,18.60,18.14

530,18.60,18.14

531,18.60,18.11

532,18.60,18.12

533,18.60,18.12

534,18.60,18.09

535,18.60,18.09

536,18.60,18.12

537,18.60,18.12

538,18.60,18.11

539,18.60,18.13

540,18.60,18.14

541,18.60,18.15

542,18.60,18.17

543,18.60,18.19

544,18.60,18.21

545,18.60,18.23

546,18.60,18.23

547,18.60,18.22

548,18.60,18.23

549,18.60,18.23

550,18.60,18.22

551,18.60,18.23

552,18.60,18.23

553,18.60,18.19

554,18.60,18.20

555,18.60,18.20

556,18.60,18.18

557,18.60,18.18

558,18.60,18.18

559,18.60,18.20

560,18.60,18.21

561,18.60,18.22

562,18.60,18.22

563,18.60,18.23

564,18.60,18.22

565,18.60,18.20

566,18.60,18.20

567,18.60,18.20

568,18.60,18.19

569,18.60,18.18

570,18.60,18.18

571,18.60,18.18

572,18.60,18.18

573,18.60,18.19

574,18.60,18.20

575,18.60,18.20

576,18.60,18.22

577,18.60,18.24

578,18.60,18.23

579,18.60,18.24

580,18.60,18.23

581,18.60,18.24

582,18.60,18.22

583,18.60,18.22

584,18.60,18.23

585,18.60,18.26

586,18.60,18.25

587,18.60,18.23

588,18.60,18.26

589,18.60,18.25

590,18.60,18.24

591,18.60,18.24

592,18.60,18.26

593,18.60,18.25

594,18.60,18.24

595,18.60,18.24

596,18.60,18.26

597,18.60,18.26

598,18.60,18.24

599,18.60,18.26

600,18.60,18.27

601,18.60,18.28

602,18.60,18.27

603,18.60,18.26

604,18.60,18.26

605,18.60,18.26

606,18.60,18.27

607,18.60,18.27

608,18.60,18.28

609,18.60,18.28

610,18.60,18.28

611,18.60,18.27

612,18.60,18.27

613,18.60,18.29

614,18.60,18.29

615,18.60,18.28

616,18.70,18.24

617,18.70,18.27

618,18.70,18.25

619,18.70,18.21

620,18.70,18.17

621,18.70,18.15

622,18.60,18.14

623,18.60,18.10

624,18.60,18.08

625,18.60,18.07

626,18.60,18.04

627,18.60,17.99

628,18.60,17.96

629,18.60,17.97

630,18.60,17.95

631,18.60,17.92

632,18.60,17.89

633,18.60,17.87

634,18.50,17.85

635,18.50,17.82

636,18.50,17.82

637,18.50,17.81

638,18.50,17.78

639,18.50,17.75

640,18.50,17.74

641,18.50,17.75

642,18.50,17.76

643,18.50,17.76

644,18.50,17.77

645,18.50,17.76

646,18.50,17.76

647,18.50,17.77

648,18.50,17.77

649,18.50,17.76

650,18.50,17.75

651,18.50,17.72

652,18.50,17.67

653,18.40,17.66

654,18.40,17.60

655,18.40,17.57

656,18.40,17.50

657,18.40,17.45

658,18.40,17.42

659,18.40,17.38

660,18.40,17.35

661,18.40,17.33

662,18.40,17.31

663,18.40,17.29

664,18.40,17.30

665,18.40,17.30

666,18.40,17.29

667,18.40,17.29

668,18.40,17.27

669,18.40,17.28

670,18.40,17.25

671,18.30,17.25

672,18.30,17.24

673,18.30,17.22

674,18.30,17.19

675,18.30,17.17

676,18.30,17.16

677,18.30,17.14

678,18.30,17.13

679,18.30,17.10

680,18.30,17.09

681,18.30,17.05

682,18.30,17.05

683,18.30,17.02

684,18.20,17.00

685,18.20,16.95

686,18.20,16.96

687,18.20,16.96

688,18.20,16.95

689,18.20,16.95

690,18.20,16.94

691,18.20,16.94

692,18.20,16.93

693,18.20,16.93

694,18.20,16.92

695,18.20,16.94

696,18.20,16.92

697,18.20,16.89

698,18.20,16.88

699,18.20,16.89

700,18.20,16.87

701,18.20,16.84

702,18.10,16.83

703,18.10,16.82

704,18.10,16.82

705,18.10,16.81

706,18.10,16.79

707,18.10,16.79

708,18.10,16.76

709,18.10,16.74

710,18.10,16.73

711,18.10,16.75

712,18.10,16.74

713,18.10,16.75

714,18.10,16.73

715,18.00,16.71

716,18.00,16.70

717,18.00,16.68

718,18.00,16.68

719,18.00,16.65

720,18.00,16.64

721,17.90,16.62

722,17.90,16.61

723,17.90,16.59

724,17.90,16.59

725,17.90,16.59

726,17.90,16.60

727,17.80,16.58

728,17.80,16.57

729,17.80,16.58

730,17.80,16.57

731,17.80,16.55

732,17.80,16.53

733,17.80,16.52

734,17.80,16.49

735,17.80,16.47

736,17.80,16.44

737,17.80,16.45

738,17.80,16.44

739,17.70,16.40

740,17.70,16.38

741,17.70,16.39

742,17.70,16.40

743,17.70,16.41

744,17.70,16.39

745,17.70,16.39

746,17.70,16.41

747,17.70,16.37

748,17.70,16.37

749,17.70,16.39

750,17.70,16.38

751,17.70,16.37

752,17.50,16.36

753,17.50,16.35

754,17.50,16.36

755,17.50,16.37

756,17.50,16.38

757,17.50,16.40

758,17.30,16.42

759,17.30,16.41

760,17.30,16.42

761,17.30,16.44

762,17.30,16.44

763,17.30,16.43

764,17.10,16.45

765,17.10,16.44

766,17.10,16.43

767,17.10,16.43

768,17.10,16.41

769,17.10,16.43

770,17.00,16.44

771,17.00,16.44

772,17.00,16.47

773,17.00,16.48

774,17.00,16.46

775,17.00,16.48

776,16.90,16.49

777,16.90,16.50

778,16.90,16.50

779,16.90,16.50

780,16.90,16.50

781,16.90,16.49

782,16.90,16.49

783,16.90,16.51

784,16.90,16.54

785,16.90,16.54

786,16.90,16.55

787,16.90,16.57

788,16.90,16.56

789,16.90,16.55

790,16.90,16.54

791,16.90,16.52

792,16.90,16.49

793,16.90,16.49

794,16.90,16.48

795,16.80,16.48

796,16.80,16.47

797,16.80,16.45

798,16.80,16.46

799,16.80,16.48

800,16.80,16.49

801,16.70,16.50

802,16.70,16.53

803,16.70,16.53

804,16.70,16.52

805,16.70,16.50

806,16.70,16.52

807,16.60,16.53

808,16.60,16.52

809,16.60,16.52

810,16.60,16.51

811,16.60,16.52

812,16.60,16.52

813,16.60,16.50

814,16.60,16.50

815,16.60,16.51

816,16.60,16.48

817,16.60,16.46

818,16.60,16.48

819,16.60,16.46

820,16.60,16.45

821,16.60,16.45

822,16.60,16.45

823,16.60,16.45

824,16.60,16.45

825,16.60,16.44

826,16.60,16.46

827,16.60,16.44

828,16.60,16.42

829,16.60,16.40

830,16.60,16.41

831,16.60,16.39

832,16.50,16.38

833,16.50,16.37

834,16.50,16.35

835,16.50,16.32

836,16.50,16.29

837,16.50,16.29

838,16.40,16.28

839,16.40,16.28

840,16.40,16.26

841,16.40,16.24

842,16.40,16.19

843,16.40,16.14

844,16.40,16.11

845,16.40,16.09

846,16.40,16.07

847,16.40,16.03

848,16.40,16.00

849,16.40,15.96

850,16.40,15.92

851,16.40,15.88

852,16.40,15.87

853,16.40,15.86

854,16.40,15.84

855,16.40,15.81

856,16.30,15.79

857,16.30,15.77

858,16.30,15.75

859,16.30,15.73

860,16.30,15.72

861,16.30,15.71

862,16.30,15.70

863,16.20,15.69

864,16.20,15.70

865,16.20,15.71

866,16.20,15.71

867,16.20,15.72

868,16.20,15.74

869,16.10,15.76

870,16.10,15.75

871,16.10,15.74

872,16.10,15.73

873,16.10,15.74

874,16.10,15.73

875,16.10,15.72

876,16.10,15.74

877,16.10,15.72

878,16.10,15.71

879,16.10,15.71

880,16.10,15.71

881,16.00,15.72

882,16.00,15.74

883,16.00,15.73

884,16.00,15.73

885,16.00,15.74

886,16.00,15.71

887,16.00,15.71

888,16.00,15.71

889,16.00,15.70

890,16.00,15.68

891,16.00,15.66

892,16.00,15.64

893,15.80,15.63

894,15.80,15.62

895,15.80,15.58

896,15.80,15.56

897,15.80,15.51

898,15.80,15.46

899,15.80,15.45

900,15.70,15.42

901,15.70,15.41

902,15.70,15.36

903,15.70,15.35

904,15.70,15.33

905,15.70,15.30

906,15.50,15.28

907,15.50,15.29

908,15.50,15.29

909,15.50,15.28

910,15.50,15.26

911,15.50,15.24

912,15.40,15.24

913,15.40,15.23

914,15.40,15.21

915,15.40,15.21

916,15.40,15.20

917,15.40,15.17

918,15.40,15.16

919,15.40,15.15

920,15.40,15.13

921,15.40,15.12

922,15.40,15.11

923,15.40,15.10

924,15.30,15.09

925,15.30,15.10

926,15.30,15.10

927,15.30,15.10

928,15.30,15.11

929,15.30,15.09

930,15.30,15.09

931,15.30,15.09

932,15.30,15.09

933,15.30,15.08

934,15.30,15.08

935,15.30,15.06

936,15.30,15.05

937,15.20,15.05

938,15.20,15.05

939,15.20,15.04

940,15.20,15.05

941,15.20,15.05

942,15.20,15.03

943,15.20,15.04

944,15.20,15.02

945,15.20,15.02

946,15.20,15.02

947,15.20,15.01

948,15.20,14.98

949,15.20,15.00

950,15.20,14.99

951,15.20,14.97

952,15.20,14.98

953,15.20,14.97

954,15.20,14.98

955,15.20,14.97

956,15.20,14.96

957,15.20,14.97

958,15.20,14.96

959,15.20,14.97

960,15.20,14.98

961,15.20,14.99

962,15.20,15.01

963,15.20,15.00

964,15.20,15.00

965,15.20,15.01

966,15.20,15.03

967,15.20,15.01

968,15.20,15.01

969,15.20,15.01

970,15.20,15.00

971,15.20,15.03

972,15.20,15.01

973,15.20,15.01

974,15.20,15.01

975,15.20,15.01

976,15.20,15.00

977,15.20,15.00

978,15.20,15.00

979,15.20,15.00

980,15.20,15.01

981,15.20,14.97

982,15.20,14.98

983,15.20,14.97

984,15.20,14.98

985,15.20,14.97

986,15.20,14.97

987,15.20,14.98

988,15.20,14.97

989,15.20,14.97

990,15.20,14.96

991,15.20,14.97

992,15.20,14.95

993,15.20,14.96

994,15.20,14.96

995,15.20,14.96

996,15.20,14.94

997,15.20,14.95

998,15.20,14.97

999,15.20,14.97

1000,15.20,14.97

1001,15.20,14.98

1002,15.20,14.99

1003,15.20,14.98

1004,15.20,14.97

1005,15.20,14.99

1006,15.20,14.99

1007,15.20,15.00

1008,15.20,14.98

1009,15.20,14.96

1010,15.20,14.94

1011,15.20,14.93

1012,15.20,14.94

1013,15.20,14.94

1014,15.20,14.94

1015,15.20,14.95

1016,15.20,14.94

1017,15.20,14.92

1018,15.20,14.93

1019,15.20,14.94

1020,15.20,14.97

1021,15.20,14.99

1022,15.20,14.99

1023,15.20,14.99

1024,15.20,14.99

1025,15.20,14.99

1026,15.20,15.01

1027,15.20,15.01

1028,15.20,15.01

1029,15.20,15.03

1030,15.20,15.01

1031,15.20,15.00

1032,15.20,14.99

1033,15.20,14.99

1034,15.20,15.00

1035,15.20,14.98

1036,15.20,14.99

1037,15.20,14.99

1038,15.20,14.98

1039,15.20,14.98

1040,15.20,14.98

1041,15.20,14.96

1042,15.20,14.98

1043,15.20,14.98

1044,15.20,14.98

1045,15.20,14.98

1046,15.20,14.96

1047,15.20,14.97

1048,15.20,14.98

1049,15.20,14.97

1050,15.20,14.97

1051,15.20,14.97

1052,15.20,14.97

1053,15.20,14.95

1054,15.20,14.94

1055,15.20,14.94

1056,15.20,14.95

1057,15.20,14.94

1058,15.20,14.94

1059,15.20,14.93

1060,15.20,14.94

1061,15.20,14.95

1062,15.20,14.95

1063,15.20,14.95

1064,15.20,14.95

1065,15.20,14.95

1066,15.20,14.95

1067,15.20,14.97

1068,15.20,14.96

1069,15.20,14.97

1070,15.20,14.98

1071,15.20,14.97

1072,15.20,14.96

1073,15.20,14.99

1074,15.20,14.98

1075,15.20,14.99

1076,15.20,14.98

1077,15.20,14.96

1078,15.20,14.97

1079,15.20,14.97

1080,15.20,14.96

1081,15.20,14.96

1082,15.20,14.97

1083,15.20,14.96

1084,15.20,14.97

1085,15.20,14.95

1086,15.20,14.95

1087,15.20,14.94

1088,15.20,14.95

1089,15.20,14.96

1090,15.20,14.97

1091,15.20,14.98

1092,15.20,14.98

1093,15.20,15.00

1094,15.20,14.99

1095,15.20,15.00

1096,15.20,15.00

1097,15.20,15.01

1098,15.20,14.99

1099,15.20,14.99

1100,15.20,14.97

1101,15.20,14.96

1102,15.20,14.95

1103,15.20,14.93

1104,15.20,14.94

1105,15.20,14.92

1106,15.20,14.95

1107,15.20,14.95

1108,15.20,14.95

1109,15.20,14.94

1110,15.20,14.94

1111,15.20,14.95

1112,15.20,14.95

1113,15.20,14.96

1114,15.20,14.97

1115,15.20,14.97

1116,15.20,14.96

1117,15.20,14.96

1118,15.20,14.98

1119,15.20,14.98

1120,15.20,14.98

1121,15.20,14.98

1122,15.20,15.00

1123,15.20,14.98

1124,15.20,14.99

1125,15.20,15.00

1126,15.20,15.01

1127,15.20,15.00

1128,15.20,15.01

1129,15.20,15.00

1130,15.20,15.02

1131,15.20,14.99

1132,15.20,15.00

1133,15.20,15.00

1134,15.20,15.00

1135,15.20,14.98

1136,15.20,14.97

1137,15.20,14.97

1138,15.20,14.97

1139,15.20,14.97

1140,15.20,14.97

1141,15.20,14.98

1142,15.20,14.95

1143,15.20,14.95

1144,15.20,14.94

1145,15.20,14.95

1146,15.20,14.97

1147,15.20,14.97

1148,15.20,14.95

1149,15.20,14.96

1150,15.20,14.93

1151,15.20,14.96

1152,15.20,14.96

1153,15.20,14.97

1154,15.20,14.98

1155,15.20,14.98

1156,15.20,14.95

1157,15.20,14.96

1158,15.20,14.98

1159,15.20,14.98

1160,15.20,14.98

1161,15.20,14.96

1162,15.20,14.98

1163,15.20,14.97

1164,15.20,14.96

1165,15.20,14.99

1166,15.20,14.99

1167,15.20,14.99

1168,15.20,14.98

1169,15.20,14.97

1170,15.20,14.99

1171,15.20,14.99

1172,15.20,14.98

1173,15.20,15.00

1174,15.20,15.01

1175,15.20,14.99

1176,15.20,15.00

1177,15.20,15.00

1178,15.20,15.01

1179,15.20,15.00

1180,15.20,15.01

1181,15.20,15.01

1182,15.20,15.02

1183,15.10,15.01

1184,15.10,15.02

1185,15.10,15.01

1186,15.10,15.01

1187,15.10,15.00

1188,15.10,15.00

1189,15.10,15.01

1190,15.10,14.99

1191,15.10,14.97

1192,15.10,14.98

1193,15.10,14.97

1194,15.10,14.98

1195,15.10,14.99

1196,15.10,14.99

1197,15.10,15.01

1198,15.10,15.00

1199,15.10,15.00

1200,15.10,15.00

1201,15.10,15.01

1202,15.10,14.99

1203,15.10,14.99

1204,15.10,14.97

1205,15.10,14.98

1206,15.10,14.98

1207,15.10,14.97

1208,15.20,14.98

1209,15.20,14.99

1210,15.20,14.99

1211,15.20,15.00

1212,15.20,15.00

1213,15.20,15.00

1214,15.20,15.01

1215,15.20,15.04

1216,15.20,15.05

1217,15.20,15.07

1218,15.20,15.06

1219,15.20,15.07

1220,15.20,15.09

1221,15.20,15.11

1222,15.20,15.12

1223,15.20,15.14

1224,15.20,15.14

1225,15.20,15.12

1226,15.20,15.11

1227,15.20,15.11

1228,15.20,15.11

1229,15.20,15.10

1230,15.20,15.09

1231,15.20,15.06

1232,15.20,15.05

1233,15.20,15.05

1234,15.20,15.04

1235,15.20,15.03

1236,15.20,15.03

1237,15.20,15.05

1238,15.20,15.06

1239,15.20,15.06

1240,15.20,15.06

1241,15.20,15.05

1242,15.20,15.05

1243,15.20,15.04

1244,15.20,15.03

1245,15.20,15.05

1246,15.20,15.05

1247,15.20,15.03

1248,15.20,15.02

1249,15.20,15.03

1250,15.20,15.04

1251,15.20,15.06

1252,15.20,15.07

1253,15.20,15.06

1254,15.20,15.08

1255,15.20,15.07

1256,15.20,15.06

1257,15.20,15.05

1258,15.20,15.04

1259,15.20,15.03

1260,15.20,15.03

1261,15.20,15.01

1262,15.20,15.01

1263,15.10,15.01

1264,15.10,15.00

1265,15.10,15.00

1266,15.10,15.00

1267,15.10,14.99

1268,15.10,15.00

1269,15.10,14.99

